real_x,real_y,real_yaw,cluster_x,cluster_y,cluster_yaw,densest_x,densest_y,densest_yaw,std_x,std_y,std_yaw
-420.5251850948185,-87.23073724044674,1.6035740877564444,-474.5376535760288,48.44330511393915,1.4778704760838353,-441.9278720977727,24.179421080969405,1.4573562976860435,1847.119892821874,1598.1323294159092,2.4467858472416157
-478.56026457910326,-82.01863601181488,1.5508225813027305,-506.2705982541804,46.03041430632679,1.4733730953519841,-498.35833256455317,28.956499560581506,1.4606448025695207,1886.067468944364,1712.6422555955528,2.4029373094798436
-542.9541354017811,-75.44571804086925,1.5979263696131363,-531.3536154410093,46.096586417083465,1.4706810315939232,-551.5753939402452,34.62511815946618,1.4611537418890295,1971.0628815859513,1844.0596536612506,2.3536895686576886
-604.1137258815146,-69.0300898851904,1.6556983505115945,-656.6601815440504,56.54375545720833,1.4754934255269816,-606.0185435175808,40.95484596080132,1.4607317827267057,2063.842583645249,1965.5433353913318,2.281115192589309
-660.5666756155457,-63.548552251658094,1.5401770087983415,-686.5436283442464,57.506235127111474,1.4702398316266427,-661.498428586081,45.996513935208895,1.4623307314583547,2121.0252263842576,2020.554269681019,2.1265544555130926
-725.2627973967855,-56.68360209953178,1.6355636534887212,-709.852417419168,56.947348210781456,1.4704863077997161,-714.8434390105135,51.50597879379893,1.4609661689239088,2217.5129102395867,2160.367496461979,2.0854855680399558
-781.9424176706059,-50.56541224110508,1.5305380757135207,-734.5509454385692,57.232576122707464,1.4642882119824172,-770.2112119681888,58.44249949828645,1.459574146313075,2269.5175889883603,2212.1403581560703,2.0016323967958414
-846.2083046635546,-42.86729594306034,1.6288562825477926,-869.6776068636736,69.15480581610296,1.4715613388115878,-822.7912745153981,64.17151109466613,1.4589817131486404,2361.8712657794704,2319.5544961396085,1.903247943384829
-902.4996606268882,-35.34809943245377,1.50634425440885,-886.7600872369627,65.94215347895556,1.469528387268359,-875.9018918931079,68.20074166400354,1.4593651933322247,2419.4031268266003,2404.893103882129,1.8169704235957538
-965.4872307704361,-27.524898309164655,1.6260451533904532,-916.3380978852219,64.69254650126705,1.4698608812828182,-928.2962827930824,73.22549882058775,1.459304946450135,2477.6397566566743,2517.297498182405,1.6985364646004883
-1025.3265889294373,-20.037687466284417,1.6225950865844996,-944.4056196785076,66.20741755148354,1.4670950161255913,-981.4184345801602,81.35256476862287,1.4575214682240212,2590.3819547140547,2653.131622910038,1.6620841093625007
-1082.4088792790806,-13.08053649994539,1.5187804805993803,-1068.374209188825,77.98772966290383,1.4723962298324613,-1036.9376230198825,87.46318263338435,1.4569442490224944,2621.862475136826,2713.6964912708067,1.6156425110682244
-1146.8830666468348,-4.5794106373229475,1.6229176537102057,-1093.1864863462538,81.30831793538701,1.4680881198158509,-1090.5181862090387,94.99152019942721,1.4542615619750803,2722.552830257369,2799.4769621947335,1.5336328479037011
-1207.7870844785282,3.9611103468190305,1.577713676899191,-1127.938355386496,86.99379436429037,1.464051206750454,-1145.2353927927327,103.79041520469855,1.4516708824252076,2796.1794935785447,2874.4262006619974,1.5238658448053968
-1264.977195594004,11.5644364203469,1.5063563337130148,-1159.8782313019224,92.87642452384804,1.4625057303519886,-1198.4605672038101,115.76465225984612,1.4493818091694053,2741.898796533471,2844.4441739164486,1.5121083650381248
-1329.0886926838527,20.50918671851135,1.608294203759212,-1267.6967834739123,96.38814610259946,1.4670966120446038,-1253.2011890430506,120.07551947553202,1.4485746698685198,2781.774819956559,2909.5687971094267,1.4760605978507566
-1389.1291130486647,29.243085732501754,1.6052798831382278,-1306.8834454172188,101.47463847275895,1.4662953175130415,-1307.3873203302408,129.32912723258323,1.4469399438875497,2787.1431723810206,2923.9734281140163,1.4672071065800352
-1449.0575767105315,38.048176792938555,1.6072610142838144,-1345.483287075463,108.8355035535172,1.4629103917619701,-1360.3557073017207,142.7743047176291,1.4433845475481792,2775.120511064055,2875.797982304419,1.4514799572672394
-1508.3826202313658,46.95895186485078,1.5161684869428846,-1450.176391686875,113.10222653873616,1.4642713806704493,-1414.574367539654,154.08721635244638,1.442384657116756,2664.1023802438863,2787.512333494947,1.4324195637951747
-1566.7692101780437,56.34664644098709,1.4761558788161686,-1484.7059298907977,111.41025068640495,1.4694307480785898,-1472.9302235000173,157.77208041040194,1.441770509261224,2560.126425264109,2729.0615005524965,1.3872509987130919
-1580.6645839227479,78.06792147164992,6.2570606446348895,-1477.0710277100588,118.23319897324748,6.0285779344063855,-1462.2891557512598,166.8818302802065,6.09278716250825,2523.240585214654,2671.8516140690626,36.74947531535555
-1577.1001703235727,139.45651144502986,0.11659530914982597,-1471.421540253794,279.1127606956514,6.033070472668671,-1448.4831510895717,227.25147622087934,6.113779471146721,2452.9872387327837,2651.5765263373933,32.686566874652655
-1571.8840127618143,196.8950920239371,6.261407484629568,-1475.0227381043335,283.34063817573406,6.168555399409311,-1443.021231787578,283.3419155458878,6.128510761274001,2420.2481306681016,2663.8273067012633,31.017882897135845
-1565.6138456619142,261.27665135261003,0.08892201517634213,-1460.6217343595702,293.69239459419504,6.17003187927056,-1440.1907173436061,333.1951340356336,6.132914798145304,2423.772820684745,2729.8421238745796,28.543223689334386
-1559.9005651831567,318.7416923812414,6.253643154483994,-1458.301059053131,328.0906003931779,6.170514968633569,-1428.30775820625,396.65991652565117,6.1370363530573915,2387.797996555361,2719.49236497715,24.403937142343743
-1553.0860496170155,383.08823437662477,0.08095774558566404,-1458.4141062902684,482.0634148221465,6.165761861066898,-1418.9994690332576,456.8600217566409,6.1396350811326785,2371.942389923851,2728.8567571342055,17.322282452334154
-1546.236679403815,444.0376903240404,0.08082039499927696,-1450.1939639897882,495.53308307744203,6.171990831912026,-1412.133871125392,512.6287001336559,6.141532016161666,2369.5579001601786,2783.684606559127,13.739949529709648
-1539.3654466083458,504.9329854155037,0.08259502632691795,-1450.71395730609,515.3135374239528,6.169956725939114,-1400.7494877003683,574.9865067130295,6.145327008250084,2318.062405875616,2775.8529797129017,10.657596826873839
-1532.472725397125,565.8231083979869,0.08191136152077938,-1445.6966832796525,676.0250276655236,6.163985908964151,-1386.5576712706686,642.9082482205231,6.148098302330076,2242.831050905181,2705.828925956872,8.754442703803061
-1525.5523703257618,626.7112454727547,0.0815587918832481,-1441.0403279226268,690.1092838653568,6.168548405981432,-1384.249153093268,695.3702118178117,6.14852953428234,2254.1407893378637,2743.227341930006,10.688207086416545
-1518.6057756527412,687.5957787971021,0.081089805097319,-1363.0850019900715,711.1235238988486,6.155845675141861,-1377.2677964167428,754.1338343282387,6.150784744510316,2241.042202443274,2754.2793827713695,10.678772072867368
-1511.6324303746765,748.4772507603341,0.0806599967897581,-1319.5516034519917,888.733953974456,6.179367461977986,-1369.3063139588405,813.4620205707206,6.150687226442414,2235.3385593000244,2754.9821265578194,8.740666062106158
-1504.632483952479,809.3554342515904,0.08021427780349466,-1356.8123850941008,884.4579119252871,6.156662671784166,-1359.6208152642137,873.3135446047054,6.150993447241555,2190.1451263401586,2752.7568244197546,8.775202827429878
-1497.605851317709,870.230381107212,0.07977233751537316,-1352.473975361502,891.6534155108916,6.154849354970974,-1361.7440976742828,919.7173710623492,6.149634989764667,2236.475877293946,2824.4374245222857,8.765696205120191
-1490.5525284812095,931.1020603813429,0.07932878982880087,-1351.9849506462276,916.1357925295216,6.156039460296785,-1352.4445125920336,981.4177297100605,6.150831620146962,2196.7108837959922,2801.8127529209637,6.24630934459013
-1483.4724877438518,991.9704636630294,0.07888511809340581,-1344.6827901986246,1072.3884378750201,6.15385849312552,-1343.0903376154486,1041.0082911398467,6.150507597151148,2137.733938818558,2775.0436884358814,6.240612946303774
-1476.3657069159485,1052.8355748982615,0.07844093087428128,-1341.293624814709,1089.6170936103804,6.153533341245303,-1342.1882871963262,1090.0743362833427,6.151215699691463,2136.366930027043,2844.8005681946806,6.232505158690565
-1469.2321625246427,1113.6973807528066,0.07799619708838268,-1337.0766179167795,1106.7648104258262,6.156802481106871,-1333.9005214412302,1148.5989361261136,6.151116692156543,2100.869323434686,2836.3309929735096,6.231891665363599
-1462.071832068992,1174.5558670735934,0.07755108908876807,-1320.1453061963823,1270.115046464797,6.157317668711121,-1322.8575708036292,1212.488089985257,6.151814861250321,2062.1740609196804,2779.323721822542,6.224551909009381
-1454.8846939261398,1235.4110192937083,0.07710552603719734,-1322.9005582929883,1285.2782623488545,6.152266353845555,-1318.9030076208574,1265.9556349257164,6.151617099692909,2079.3081389164067,2806.3879702533904,6.227498409369577
-1447.670725932358,1296.2628245715964,0.0766595198875537,-1316.8764801451453,1297.783882418287,6.156511349700196,-1314.2816193034732,1321.4614372024535,6.152153174160574,2073.3396557630995,2823.46451570146,6.225465511395854
-1440.4299059131883,1357.111268233074,0.07621314182276429,-1312.2505606723016,1324.8649255665923,6.1583160940659445,-1303.4159314024007,1385.8131384348726,6.15262917600441,2011.0105788971719,2777.4744994407542,6.218318631694029
-1433.162212476103,1417.9563359836818,0.07576633993723902,-1307.7830032211562,1478.1880293612019,6.155100530022256,-1295.899353691578,1445.2342658516263,6.153220659902247,1991.3122771354592,2754.5004135777417,6.217723438745531
-1425.8676231893483,1478.798013939211,0.07531913628085896,-1299.0518132409177,1488.8111130764362,6.157720109890295,-1292.5185085734074,1498.8937234250689,6.153102657416732,1988.8003305574039,2782.4799157269485,6.211639037828696
-1418.5461157742247,1539.63628748716,0.07487143319724865,-1294.3548127822423,1516.8375901659006,6.158506297652266,-1285.9470289447574,1559.696016944331,6.154229928416528,1973.1595349616728,2772.0337050210937,6.214137872176697
-1411.197668302849,1600.4711431359963,0.07442332388610051,-1290.4238764344168,1667.6106122160413,6.15629929173426,-1275.38817347137,1625.7784126647393,6.155685649487377,1910.5916837938921,2712.594293007781,6.212095109416646
-1403.8222584874966,1661.3025657857845,0.07397487345555653,-1283.7171221845215,1685.0895472072318,6.158981547811412,-1271.5746853670503,1678.908224422118,6.155210637251061,1926.9871671032458,2736.2483842232004,6.210410971789105
-1396.4198644077287,1722.1305415683983,0.07352586271660755,-1279.296858438651,1707.750693755903,6.160410597551874,-1264.9887926992615,1737.7223861300536,6.155790236618579,1900.9926838020342,2734.9992493058694,6.2019313207657465
-1388.9904628225447,1782.9550559261904,0.07307651237417634,-1280.291030752768,1736.8062940561977,6.166135703670242,-1254.4628405759956,1802.5532198823848,6.157443781191886,1885.7923862357586,2699.721439118592,6.207094007311155
-1381.5340314939258,1843.7760939655484,0.0726267803543097,-1266.9094170584315,1880.5820288329953,6.158748166320588,-1249.484198505133,1858.5184844970954,6.157402758240907,1883.2624821859629,2710.3385852573174,6.20298142154371
-1374.0505481156579,1904.5936416785394,0.07217645683721408,-1263.9436210300953,1894.7898357821352,6.165029771161564,-1244.0737557737514,1914.324016315466,6.157447859308988,1857.3839220019956,2720.9413444960087,6.200414264022044
-1366.5345157160684,1965.3948737471899,0.07219332682333324,-1262.9245184027932,1926.788074824569,6.165954306138295,-1235.7300683819838,1976.881404312866,6.158411750641171,1830.534828197614,2671.585609911189,8.736234740524013
-1358.9926376534013,2026.1909161601905,0.07161113677055297,-1253.9901627650286,2071.394349711191,6.160606407803466,-1229.4054760831432,2037.7457081868433,6.159861475109939,1824.6151972536766,2637.0596409706723,6.203280166998981
-1351.4223535667452,2086.98361040358,0.07117070099779355,-1253.1907228650186,2086.7623638479567,6.1678381421219,-1225.3007793005133,2091.0854413949455,6.159309370238957,1790.1521375611717,2612.0551858099884,8.737491423267324
-1343.8242505795877,2147.772536389516,0.07069552323163819,-1251.3387108213674,2111.990197247811,6.169869165748369,-1218.5630963517185,2149.6284837914372,6.159950705032097,1763.4168033311523,2566.945166835341,8.736661489046877
-1336.1981550906603,2208.5577754338838,0.07022812829641545,-1250.7150743062386,2145.02237251554,6.175958390193365,-1210.0891104410368,2212.174829726835,6.160923848641672,1701.5607633158806,2499.083981009968,8.742905135275047
-1328.543944428669,2269.3399727030114,0.06946751910866844,-1244.3348383999103,2273.9931804030407,6.1693062463348065,-1205.2443860756255,2268.87843702607,6.161292033867961,1695.7272667064262,2497.0979880078125,6.2026029901650475
-1320.861368800799,2330.1186035463734,0.06901876272071572,-1242.6357791901235,2293.8855009759604,6.175386082945174,-1200.5837784180353,2325.4867435009473,6.161575993872388,1667.550034713152,2456.2092330696137,6.19926142618965
-1312.920978637206,2387.000968659795,6.22381041737338,-1239.9957321553943,2333.067608658093,6.179243602133921,-1193.7407931258854,2386.5709449769583,6.162858557060236,1656.4198390034467,2405.2672170629467,6.192025014109259
-1304.4196692529417,2447.8629692260397,6.221406083234936,-1153.235103673282,2483.3748381251285,6.14740990140053,-1187.6221568310727,2443.790465259116,6.162727708696162,1654.3079107851736,2351.1388576269583,6.194359528919158
-1295.706316519936,2508.638144025275,6.217563978379141,-1147.1150557516323,2504.675847795114,6.151940172839271,-1181.6423666531955,2500.1747815343115,6.162456477987124,1639.4148335796933,2314.4633911919336,6.195446082067024
-1286.8705234691977,2572.348304013477,0.04197386714580098,-1147.9928043514878,2525.8088392501068,6.154041216429341,-1173.7823988647613,2560.230084263587,6.162153035960442,1574.8928911157286,2239.1009894306017,6.195253267646394
-1278.2181890843265,2629.1792682344153,6.212999899771616,-1142.233776003219,2668.179983011606,6.151350438043087,-1165.463958654695,2618.109008199217,6.161686769140395,1573.4927439817452,2177.169094903314,6.198167861441503
-1269.1596025846472,2693.0477226588623,0.05031353115606585,-1138.5055784716787,2693.2563432853067,6.155056430529334,-1160.2350554493544,2673.8970481092238,6.161822974517003,1557.3749470966877,2119.964048776385,0.7003416650335836
-1260.2354650212826,2749.7577552505404,6.206360592313025,-1138.1289317201051,2713.801605108568,6.158177489549594,-1153.659248490838,2731.5469149954406,6.161639126707999,1554.0844544257056,2061.3419807323976,0.697127119428606
-1251.0578341470527,2814.322383869424,0.03783942224261949,-1140.558435186963,2743.1437794069157,6.1633804570166175,-1145.0742465467802,2790.093507747052,6.161187449796269,1536.8528683416237,1931.6061401891202,0.680854340110245
-1241.979009864152,2874.287411614514,0.03911721763345266,-1126.9980396316314,2876.115144487827,6.157271677450339,-1138.9590446429575,2846.4307267066924,6.1614996860952465,1511.3388202724366,1861.1288815028356,0.6722110593255956
-1232.7489901325093,2934.264632362097,0.03653845111393217,-1125.6773369046211,2899.8498338595273,6.161139100728798,-1131.8049969626313,2903.678334298039,6.161606248113539,1535.2822493402,1789.1045637693526,0.6677055606453395
-1223.388661430396,2991.2937063237464,6.202130845057445,-1126.2640508969248,2930.005475961325,6.163856296222438,-1122.8061130882847,2962.4408128416435,6.160978829851969,1508.4291978511787,1686.3126893554904,0.6753414393540056
-1213.5635043349007,3054.79551818987,0.03287673140002134,-1102.3274655250618,3065.4252483181745,6.155913003733232,-1114.4251059156763,3019.8941845965264,6.160614906231806,1532.4825533267665,1658.6230723442638,0.6746105152329228
-1204.5901847433406,3115.026212912557,0.03695303452831933,-1106.6986444501688,3082.355257183658,6.16197780816802,-1109.0578362965928,3075.6254896284463,6.161366377972719,1551.5427601999513,1651.3578247449764,0.6787317007825346
-1185.792723303477,3126.0073668527543,4.745978855669816,-1107.465885390803,3084.1621518989464,4.454825775762611,-1110.4219321761361,3079.7620409812816,4.500529978686737,1573.3884320820005,1700.7119829592407,2.718527724660319
-1124.4937278056955,3121.2969476068256,4.669000525854957,-1073.5264751308982,3076.3032872807034,4.45672407509566,-1051.9680750301713,3066.908742073214,4.502528864081615,1565.3084791980257,1683.5867826574035,2.5878734977103592
-1060.2427434015042,3114.420762047204,4.778539025843301,-942.458607521001,3087.9325690615174,4.458381021902022,-993.501567767785,3055.5390618836736,4.5030538553192265,1530.6009541378662,1682.7768543807613,2.4625423345801822
-1002.9114824355345,3108.7308607735945,4.685839256063893,-921.7459896485508,3073.0692669817663,4.4618209895346785,-935.857402013557,3043.398318133325,4.5091857529762756,1528.1160544793145,1700.4822482275285,2.3338114922227513
-940.72215150096,3104.8321870117015,4.808476884557023,-877.7131420278326,3062.8243920668046,4.462640488947259,-878.6767292705522,3031.6991556105286,4.5128048187841525,1533.9554898792635,1718.8135800194718,2.22202721498539
-883.5451969792484,3098.26208942386,4.67882615226873,-863.7203625767281,2950.817652215639,4.4492905110242145,-820.2299012730464,3022.9313154723814,4.519872714276904,1529.5055986700465,1740.1487128749854,2.1563407503763705
-819.4311450346688,3091.3529959205375,4.788478849355692,-729.4728718160138,3058.5572160310417,4.469935127998234,-763.175879200805,3014.6009265338143,4.528096394717705,1516.7328168443717,1763.1130067413199,2.07482967764026
-762.1939105439426,3085.8925403877133,4.677203604014049,-700.7777689988264,3062.555443871118,4.5995286274553,-706.3447412052597,3010.119629918825,4.545194012414126,1502.8477888643413,1753.4982251963766,2.0487700084470624
-701.6487138711352,3079.8882321402343,4.668695510108906,-675.6142053175508,2932.5495967497327,4.4632592910111955,-648.4747907240021,3006.678962467562,4.557626227976178,1497.8121714288063,1734.5539879187286,1.9093008232840207
-639.4331896675969,3072.477644800078,4.667365507981279,-638.4566590848075,2960.234142806244,4.602544586822456,-590.3276818532368,3001.1131079851766,4.566564051979313,1515.260029870341,1687.4632845293877,1.6914275923702689
-579.0602314994501,3064.4647540041406,4.659794604243,-537.7563131544587,2955.2747580478185,4.6036172173896555,-533.5274202807836,2994.8504035686583,4.576293728665853,1469.5178363866255,1633.53820300257,1.632916479711924
-515.1522011974483,3056.6751451008195,4.782123716236737,-494.42990006302745,2952.313581178226,4.604774091618508,-475.4182669393331,2988.1227789875547,4.580640469057398,1444.8666216175832,1588.9533261772158,1.5116932374569343
-453.93895167899353,3049.1892210208243,4.743386889274608,-450.0145684927854,2948.171350436254,4.607959710153847,-418.2228030779729,2981.840050575246,4.584601455454087,1405.878856784499,1564.540159703571,1.4042717648253444
-393.00111845128896,3041.6825632760165,4.771946379375133,-349.4134679380467,2943.750889684641,4.604543508068536,-361.07038737896573,2974.9906690778835,4.58935190574566,1384.7492111853696,1532.6117455663584,1.3307574038412644
-331.76541443589923,3034.1398986895465,4.74260537734279,-313.0217849811117,2941.3360618204197,4.608021143802785,-304.10549077968335,2969.1618250514703,4.595241277541167,1361.7911675380976,1502.8210793076096,1.2778510939236023
-270.7663002938691,3026.575700146997,4.772520713536014,-266.06525512458643,2937.1030521701164,4.6108508608623,-247.29979701964612,2962.3839485976787,4.598850533449831,1354.3413078058602,1455.6953970439965,1.223427014384377
-214.14067373020188,3020.074133181759,4.665643902034145,-230.02153750154395,2934.571499323018,4.620228997391598,-189.57860686721415,2957.786352197716,4.601471952114378,1303.6634110182379,1408.8325971600623,1.119905226601446
-149.9742803793114,3011.9413656067063,4.75932857855582,-129.87686581382962,2933.7109083093546,4.61136412655419,-134.21050012599608,2950.2070319633394,4.605808831624309,1290.5711409771307,1379.6102588603076,1.1155913957683126
-90.6562753047389,3003.943384477724,4.7156582980557005,-83.91839850580716,2929.0610682497236,4.6145152146090425,-76.61407378797549,2943.3948095196165,4.606799186338083,1266.9621623875535,1378.0817526980377,1.0937134853527872
-29.54606048525863,2995.521889484353,4.693792398938299,-43.10523788233599,2920.1500206322116,4.619102016541519,-17.991549240222867,2936.7983798049645,4.605870678005729,1266.944062625466,1383.1227900958122,1.0915323403709987
28.4272935198787,2987.932766470476,4.650882566492863,57.37940798706148,2924.063711031935,4.611162046631408,39.738956520443026,2929.2496725338324,4.606612022379609,1253.5720766304642,1369.442405173375,1.0762082766738719
88.7894562818292,2980.2586947486325,4.639961260361667,96.4262839016064,2914.920299433856,4.6141916297899295,98.66662399042116,2922.079845190873,4.605519208753206,1256.637601710459,1385.502610332056,1.077210665285792
153.29513452204463,2970.9064031119055,4.695346650793688,144.90127843352602,2908.4276520475637,4.615614497243129,159.13484600563925,2914.064075516487,4.601591529857154,1260.2060805375497,1380.0942372445475,1.076024238235916
214.1572843263283,2961.5023943043598,4.748148642803484,243.81257335252508,2912.0304467472415,4.603541756110971,218.91435128283047,2904.822504656664,4.59862642070262,1263.9129612855768,1380.1189064346083,1.089706016922245
273.6803432085084,2952.3273909066247,4.659516467900977,281.4351126503517,2903.1376124208036,4.607883984996964,277.7794853665582,2894.892851797369,4.594913465113141,1268.3792212819067,1408.1577859670988,1.0954673507154684
331.74141404398716,2942.72755102704,4.612313030823786,328.6967709587824,2893.951637070237,4.607768219284768,337.2862359531032,2886.3044105007093,4.5920786718001985,1273.967043138968,1424.171513434687,1.086428644840567
346.1344862659974,2919.5045382281623,3.1136085575790604,328.3577891063428,2893.7878590778973,2.8888012157579195,338.9479096413229,2890.3565511729184,2.95245422568191,1428.536803623562,1499.5626225605406,2.755804035497715
342.1859136452435,2857.7054517875877,3.2330987661144364,319.5222881733227,2862.5673932505256,2.8946862073665747,328.7888507667103,2833.4055854303624,2.966213288320113,1470.4737570814582,1476.2176045258584,2.6828070873032073
335.98374070413155,2800.395144951803,3.11489434554241,313.29490232361707,2743.2049273785337,3.0462639984541275,321.4020199202828,2775.3224511458175,2.9835518740686933,1516.421878150338,1478.7441436235868,2.5291122257707084
329.6913174861389,2736.2120048397846,3.2378247087478114,310.61145892765006,2708.3244141949576,3.042500323724813,315.90557145934326,2716.4826645533603,3.0000075066976994,1541.8683768422743,1482.090065728365,2.372580372481142
323.7487629842727,2676.313870022999,3.142753566062119,308.74860124232765,2663.235959848497,3.0419580082502904,310.42793814421975,2657.8617098575432,3.0096373504071963,1574.9825914676553,1480.0806334755594,2.2031949473664847
317.66124262729903,2617.8313528090994,3.115174954766152,298.8837471573147,2556.409187838119,3.0454716437532188,305.4246564449095,2599.01530164581,3.014239410132326,1629.1539762522302,1479.3144050835863,1.9954552902828724
311.00795993906877,2554.2653130268304,3.2270711720544956,303.446892941974,2527.6274050549673,3.0409152126269197,300.7991530213235,2538.330813728543,3.022769750895299,1670.9265761229167,1508.0658762087269,1.8349613626204766
305.4437144275181,2496.340326142408,3.130506963407977,302.3015450316431,2482.108096036638,3.0419155962751225,295.15408935403,2478.513868452248,3.026269616330537,1719.8998991819678,1526.532586628546,1.7731072847245346
298.77686645594576,2431.4159433701084,3.204018020887701,300.8130862436737,2441.2060471544255,3.0408015353939253,290.42932569636787,2419.178960301969,3.0287180058294134,1759.7167369749193,1541.394937023776,1.7269120101486475
291.99861378384577,2371.2842960565486,3.1713815763075304,291.8215594171504,2342.997487604661,3.0468293927333328,285.23436664552946,2359.6979687675894,3.0314527644323013,1792.9358589188528,1559.8877866842852,1.615211680721174
285.3683889258394,2309.7528901749943,3.241199609009085,289.4225412079101,2302.331394895287,3.0433670967388653,279.75398217133034,2300.2501082025337,3.032814075520981,1798.4619776420313,1575.6353242840717,1.5497738554403289
279.3378625953905,2252.5003029607924,3.1018372626209514,286.4605764212659,2251.1922770671813,3.0434503977138583,274.95923292807674,2240.6689536137683,3.0339605782568575,1800.9635150499894,1592.0354230329037,1.3622159293158824
271.8282471647631,2191.3026649166554,3.088722857850291,276.41152577562593,2157.2995171356292,3.047384496764891,268.94416849773415,2181.564925488836,3.0342571177034303,1795.0502061180189,1602.3949344283285,1.2445462785488326
264.53754364384866,2129.747369111077,3.108279804819564,278.3656470342765,2119.7817676203713,3.0444407500204935,262.5911496410372,2121.965475083268,3.0352263853136976,1783.124054900404,1594.460687715011,1.181216756831623
252.1410265538551,2065.4925319285853,3.228329901213642,276.6370508531276,2069.826745224147,3.0444210366416935,257.5065107186879,2062.9313678951985,3.036206529408155,1772.0026678429044,1610.5804429243728,1.1116041858974353
246.11785034874896,2008.0567243239527,3.099511264255563,275.82412312847947,2034.3008804230649,3.038587762265706,251.74474878421688,2004.150676721887,3.0353012643208213,1759.7857440074822,1595.9930679271267,1.0705585577281296
238.46051680418762,1946.8771389043047,3.086268908645066,270.9541410646604,1938.61698003391,3.047668345835833,244.65185374402427,1945.280644505271,3.0359591379405027,1771.0651518904006,1592.876216967384,1.0543728137497643
231.03653743369614,1885.4555298139862,3.1042806484547767,270.36531059097615,1890.6724033578676,3.045317075486321,237.85764735390876,1886.5411454546174,3.0354298942784084,1765.404672781675,1586.4510304590187,1.0392653161453795
222.8794606813495,1824.2662545915327,3.0671485620041885,266.68423058993943,1844.4521058745431,3.0422409012025335,231.32753525517774,1828.295339739083,3.034336704005842,1751.436026177524,1583.4275712389988,1.0263612018682735
214.32146179814765,1761.0439812897487,3.195715210996015,262.99574672311803,1755.2866554385375,3.04906313858011,224.93433601137804,1769.9648143381537,3.03310652687573,1810.5263596830084,1627.2036522915066,1.027167597813447
206.31478941439698,1699.8761290216385,3.2151868629924403,261.9192432925712,1710.0611160731926,3.045967030371013,216.45276817749618,1711.6746378124244,3.032089250255203,1864.8905896207918,1656.795045863122,0.9941686701306713
198.40466557773172,1641.924614256886,3.0853453466062613,257.86203405422816,1656.925248115529,3.042342677466802,209.25321437011416,1654.1668942356155,3.030217049093062,1922.5018494265594,1699.3865437451532,0.9887098738145319
189.947138442862,1578.520804951653,3.1897697931841886,249.5591703165592,1566.8137901128043,3.0533781237680344,200.60426410859327,1596.7002417623262,3.027849232298172,1967.056536550493,1732.7135476133733,0.9536766678854389
181.64478241995357,1518.4762247993888,3.192998017259219,150.04328253704648,1528.9882064679555,3.023789323568744,192.11695206071045,1538.595555586514,3.0270572848901636,1990.3451052024939,1743.8639754299625,0.9182071393712679
173.19989094445944,1457.3735140439035,3.182858802429157,145.17385917695213,1484.7156905559207,3.0227072259420202,184.65878843182782,1481.2580893282784,3.0260490913960023,2010.1795322307617,1746.0230304370223,0.9137471485241133
164.75524840135495,1396.265348444655,3.1803427612395683,145.1814232938817,1445.939958242013,3.0205106838288733,177.1826339469435,1423.1736959223817,3.024937711990649,2010.581856014953,1739.5727054803162,0.9063564459295308
156.25928200589428,1335.1397699356653,3.1815776115489065,138.09912810541954,1343.9713273934603,3.026142302821394,169.4917817560913,1365.6256014882638,3.0242626394322842,2024.7090489118748,1753.0139606333462,0.8977727706644928
147.82843153334605,1274.0160292905348,3.1807411333701734,135.22090782126432,1304.9855317350016,3.0219734742897657,162.03149222338106,1307.8543780529444,3.023331213241351,2021.753449633513,1719.6738251300935,0.8816594208027977
139.40362418973592,1212.8829092305798,3.18092837372832,133.3958402039436,1257.9086000183306,3.022183415214929,155.52016238018632,1250.207906305377,3.023108836030317,2009.3569691278353,1684.974099588203,0.8832917312313129
130.98438245496772,1151.749432329722,3.1810237648091584,130.08048378798725,1162.2193764601002,3.025126602207935,145.83426420364958,1192.3480769882854,3.020487108751924,1973.174549445459,1624.3143617209087,0.8600930183367543
122.5713042756593,1090.6150162298222,3.181137542891258,125.35952675171232,1127.665256504791,3.0209555142192093,138.2892918882576,1134.149914274355,3.0191036468660597,1918.0377982313992,1557.5182593483005,0.8537929939250398
114.16428035443093,1029.4797773061125,3.1812478553967205,118.30614386948264,1078.8375674253448,3.019463365950106,129.2984902442381,1076.690023748115,3.017851584544973,1862.3991169935916,1487.90971151552,0.8337665291130216
105.763342736809,968.343691160105,3.181359022819927,110.43275040748249,1040.9407029574688,3.0152662351304884,120.94531443263213,1018.5263709415603,3.0172024354148386,1826.3808524552242,1436.6763368364684,0.8324548839553902
97.36849623927324,907.2067623933493,3.181470204260637,111.48669667444675,944.1361809656281,3.0216779527676274,113.42817440271483,960.1882409404325,3.0168689070636097,1825.1451860402592,1384.808610006186,0.8290556452971012
88.97975177228467,846.0689885838221,3.1815815877580222,104.37207891309588,901.8688626601185,3.019424135270528,106.75795996498027,901.5429691063009,3.017016839624357,1847.4147377331717,1409.991423383968,0.8242002170962883
80.59711794577915,784.9303698133109,3.1816931851403476,101.0571826328858,850.9739719371469,3.01810089904912,97.20933813591455,842.9259897362317,3.0163960006118837,1886.9104841026294,1457.674770734032,0.819885801343368
72.22060487735159,723.7909052480736,3.1818048880167895,102.74987974021252,760.9206326385001,3.025299291672096,88.62396154495991,785.437843729359,3.0146357636149155,1918.763634058171,1512.4505680403367,0.8144019092704163
